kingdom,phylum,subphylum,class,superorder,order,suborder,family,genus,scientific,lat,long,dep,group,size
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Pilargidae,Sigambra,Sigambra tentaculata,37.4000,126.6000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Pilargidae,Sigambra,Sigambra tentaculata,37.4000,126.6000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Pilargidae,Sigambra,Sigambra tentaculata,37.5000,125.4000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Pilargidae,Sigambra,Sigambra tentaculata,37.5000,126.3000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Pilargidae,Sigambra,Sigambra tentaculata,37.5000,126.4000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Pilargidae,Sigambra,Sigambra tentaculata,37.5000,126.4000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Pilargidae,Sigambra,Sigambra tentaculata,37.5000,126.5000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Pilargidae,Sigambra,Sigambra tentaculata,37.5000,126.5000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Pilargidae,Sigambra,Sigambra tentaculata,37.6000,125.8000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Pilargidae,Sigambra,Sigambra tentaculata,37.6000,125.8000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Pilargidae,Sigambra,Sigambra tentaculata,37.6000,125.8000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Pilargidae,Sigambra,Sigambra tentaculata,37.6000,126.2000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodociformia,Phyllodocidae,Sige,Sige falsa,35.0157,139.2221,869,pol,
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Cymothoida,Bopyridae,Sigyn,Sigyn branchialis,18.2333,109.5000,,iso,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Nereididae,Simplisetia,Simplisetia erythraeensis,35.6900,126.3500,,pol,3
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Nereididae,Simplisetia,Simplisetia erythraeensis,38.8997,141.6240,,pol,3
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Hesionidae,Sirsoe,Sirsoe hessleri,18.2100,144.7067,3640,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Hesionidae,Sirsoe,Sirsoe hessleri,18.2100,144.7070,3640,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Nereidiformia,Hesionidae,Sirsoe,Sirsoe hessleri,18.2100,144.7070,3640,pol,
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Sosane,Sosane sulcata,35.5333,135.3000,21,pol,3
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Ampharetidae,Sosane,Sosane sulcata,35.5333,135.3000,21,pol,3
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.0083,144.8817,54,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.2533,135.3883,104,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.3483,135.1800,534,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.0083,144.8817,54,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.0083,144.8817,54,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.2533,135.3883,104,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.2533,135.3883,104,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.2567,135.3917,104,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.2567,135.3917,104,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.3267,135.3833,213,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.3267,135.3833,213,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.3483,135.1800,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.3483,135.1800,534,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.3483,135.1800,534,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.6567,144.1333,76,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodoropsis,Sphaerodoropsis philippi,78.6567,144.1333,76,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,76.8850,129.9970,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,76.8850,129.9967,62,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.2500,135.0083,44,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.7025,130.0420,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.8500,130.0630,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.9983,140.0820,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,78.0083,144.8820,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,78.0083,144.8883,54,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,78.3267,135.3833,213,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,76.8850,129.9967,62,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,76.8850,129.9967,62,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,76.8850,129.9967,62,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,76.8850,129.9967,62,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,76.8850,129.9970,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,76.8850,129.9970,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.2500,135.0080,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.2500,135.0083,44,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.2500,135.0083,44,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.7025,130.0420,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.7033,130.0417,510,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.7033,130.0417,510,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.8500,130.0630,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.8500,130.0633,1139,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.8500,130.0633,1139,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.9983,140.0820,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.9983,140.0817,48,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,77.9983,140.0817,48,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,78.0083,144.8820,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,78.0083,144.8880,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,78.0083,144.8817,54,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,78.0083,144.8817,54,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,78.0083,144.8883,54,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,78.0083,144.8883,54,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,78.3261,135.3830,0,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,78.3267,135.3833,213,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Sphaerodoridae,Sphaerodorum,Sphaerodorum gracilis,78.3267,135.3833,213,pol,
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Paramunnidae,Spinogonium,Spinogonium decoratum,29.8405,130.9179,,iso,
Animalia,Arthropoda,Crustacea,Malacostraca,Peracarida,Isopoda,Asellota,Paramunnidae,Spinogonium,Spinogonium spinosum,30.0745,130.9820,,iso,
Animalia,Annelida,,Polychaeta,,Terebellida,Terebelliformia,Terebellidae,Spinosphaera,Spinosphaera pacifica,35.1800,139.7600,135,pol,3
Animalia,Annelida,,Polychaeta,,,,Spintheridae,Spinther,Spinther japonicus,21.3575,157.9530,3.25,pol,
Animalia,Annelida,,Polychaeta,,,,Spintheridae,Spinther,Spinther japonicus,21.3750,157.9775,2.5,pol,
Animalia,Annelida,,Polychaeta,,,,Spintheridae,Spinther,Spinther japonicus,21.3867,157.9905,2.75,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.1000,126.0600,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.5200,126.0600,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.5500,126.1900,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.5500,126.3500,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.5500,126.4200,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.5700,126.4800,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.6400,125.1400,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.6900,126.3500,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.7700,126.0800,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.7700,126.4500,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.9000,126.1900,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.9000,126.1900,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.9100,126.3400,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.9100,126.4800,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.9300,126.3500,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,35.9900,126.5700,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,36.1000,126.1900,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,36.1000,126.3400,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,36.1800,126.0800,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,36.2100,126.0800,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,36.2500,125.8400,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,36.2500,126.1900,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,36.7100,125.9100,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,36.8300,126.1200,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,36.9100,125.9000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,36.9200,125.1800,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,36.9200,125.6800,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,36.9800,126.1400,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,37.0000,126.4000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,37.0000,126.4000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,37.0000,126.7000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,37.1000,126.2000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,37.1000,126.2000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,37.1000,126.5000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,37.3000,126.4000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,37.3000,126.5000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,37.4000,126.6000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,37.4000,126.6000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,37.5000,126.4000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,Spioniformia,Spionidae,Spio,Spio martinensis,37.7000,124.8000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus iheyaensis,27.5417,126.9750,1410,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus iheyaensis,27.5417,126.9750,1410,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,35.5500,126.1900,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,35.7700,126.0800,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,35.7700,126.4500,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,35.9100,126.1900,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,35.9900,126.6600,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,36.1000,126.3500,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,36.1000,126.5100,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,36.1800,126.0800,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,36.2600,126.3500,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,36.3600,125.9800,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,36.4500,125.8300,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,36.5400,126.1400,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,36.5700,126.4100,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,36.6300,125.8800,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,36.7100,125.8900,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,36.7100,125.8900,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,36.8200,126.1200,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,36.9400,126.1000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,37.1000,126.6000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,37.1000,126.6000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,37.1000,126.6000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,37.4000,126.5000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,37.4000,126.6000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,37.5000,125.4000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus koreana,37.5000,125.4000,,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus manazuruensis,35.1579,139.1447,20,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,75.9983,129.9860,0,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,76.8850,129.9970,0,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,77.7033,130.0417,510,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.3267,135.3850,214,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.3483,135.1800,0,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.3550,135.2467,515,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.4983,133.8167,1733,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.6978,134.6070,0,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,79.8883,149.8083,580,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,79.8886,149.8080,0,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,75.9983,129.9860,0,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,75.9983,129.9800,53,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,75.9983,129.9800,53,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,76.8850,129.9967,62,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,76.8850,129.9967,62,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,76.8850,129.9970,0,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,77.5967,130.0283,94,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,77.5967,130.0283,94,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,77.6000,130.0280,0,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,77.7025,130.0420,0,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,77.7033,130.0417,510,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,77.7033,130.0417,510,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.3261,135.3860,0,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.3267,135.3850,214,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.3267,135.3850,214,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.3483,135.1800,0,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.3483,135.1800,534,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.3483,135.1800,534,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.3550,135.2467,515,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.3550,135.2467,515,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.3550,135.2470,0,pol,
Animalia,Annelida,,Polychaeta,,Spionida,,Chaetopteridae,Spiochaetopterus,Spiochaetopterus typicus,78.4983,133.8170,0,pol,
